,macx,macy,macz,mfacx,mfacy,mfacz,mfaxz,mfayz,cou,fcou,peakx,peaky,peakz,stdx,stdy,stdz,stdav,dix,diy,diz,maxi,may,maz,mix,miy,miz,specx,specy,specz,spec
0,6.996063141414141,-5.954374202020201,0.8300079606060607,283.00213265990567,558.906418002124,267.81977745804915,1.0566887006850518,2.0868750743759774,6.296405899889646,428.9475675353617,47.6,55.42857142857143,48.8,4.341186493959648,4.182127842736375,3.0805841433021297,3.867966159999384,7.85103830939379,4.164596402214184,2.9149743980191434,14.8584,-0.248398,7.79851,-6.7319,-19.6109,-4.20901,327.62906857432813,381.5990164610388,829.4832282325547,512.9037710893072
1,0.6774799595959594,-9.482326161616161,-1.3341686878787882,160.26303413526932,257.74075602736986,160.4270112825172,0.9989778707093214,1.6065920194291967,5.963266368294379,208.9502395009558,49.0,48.5,50.666666666666664,3.6409326926683043,2.93645517067041,1.5078986595658876,2.6950955076348673,2.8064203355126147,2.8433296092624216,2.317151340326248,8.16183,-4.792590000000001,3.74992,-6.7319,-19.6109,-5.19602,130.14844372767098,254.8466146642507,172.4663712494513,185.82047654712434
2,-1.3877183848484846,-9.192674646464647,-1.6567634565656566,137.38457902360142,242.4463004101187,170.46062896390728,0.8059607655952667,1.4223008672662671,5.794297131233829,199.77577975733595,45.166666666666664,50.8,46.75,2.3937347168125687,3.385427090849425,3.3478045872472726,3.0423221316364217,2.204653335967884,2.8426265517970117,2.3753451139792388,12.0033,-2.8018099999999997,15.26,-5.1613,-19.6109,-19.4583,152.65051784666437,242.84153722122346,196.31284896764853,197.26830134517877
3,-0.9631283040404041,-9.271041414141417,-1.5541089212121215,123.69791677629792,222.32244858316804,178.40606211379546,0.6933504125963936,1.246159720970472,5.801420857586351,191.62125260134187,50.0,58.4,59.0,2.2952488006825873,3.3028005192324965,3.460216803267331,3.019422041060805,2.2040520276798636,2.8394126820566017,2.352468443498854,12.0033,-2.8018099999999997,15.26,-3.65415,-19.6109,-19.4583,116.85789857339722,220.10962604906183,193.36068759786866,176.77607074010925
4,-0.8317311737373737,-9.300639191919192,-1.9619873353535353,118.8161093551669,154.51960767874502,190.92709263580915,0.6223114159173158,0.8093121072842663,5.84066179306823,167.57709356009877,46.25,58.5,49.4,1.7780220088016059,2.7572751974993,3.3634970143834506,2.6329314068947856,2.2192609510145442,2.8387960030570163,2.464910516049372,8.37791,-2.48159,8.00741,-4.799180000000001,-17.941,-19.6109,110.37603952024881,156.32417598356454,186.61933189140382,151.10651579840572
5,-0.7770824141414141,-8.49533575757576,-1.5674880420202022,108.92589089713753,102.21857187514817,209.23600512712767,0.5205886569615794,0.4885324197097062,5.622326405360944,154.43288014320495,50.0,39.4,47.4,2.1698354481430293,3.984978436881217,4.8193761155790344,3.658063333534427,2.2277413227357115,2.963511860494465,2.3551952407406738,10.3202,-2.15658,19.2308,-4.799180000000001,-19.6109,-19.6109,97.50827320637487,99.06460500776632,203.16816642625855,133.24701488013326
6,-0.9561032282828283,-8.939568484848484,-0.8804853854545454,96.45459749331518,77.34668829518722,201.190654335856,0.47941887664572863,0.38444473750788216,5.60774124276375,141.0122400507385,48.333333333333336,60.8,38.333333333333336,1.8967374771110421,3.492178981104984,3.9353953249883356,3.108103927734787,2.2047083496364532,2.8673082909383,2.304407804036309,10.3202,-2.15658,19.2308,-3.94145,-19.6109,-19.6109,106.1047226494832,78.17010290943489,185.06440108365666,123.11307554752493
7,-0.4483747646464647,-9.395815656565656,-1.313689928282828,82.75543485893473,72.56972916408968,177.62352097689626,0.4659035830603699,0.4085592311478215,5.9427800540115125,126.2026260852948,41.333333333333336,45.666666666666664,58.333333333333336,2.276048457973169,3.6472940636828395,4.428145558784688,3.4504960268135654,2.3031720522927746,2.839423850338531,2.3148233754046648,9.93235,-1.9045900000000002,19.587,-4.55198,-19.6109,-19.6109,100.51491785971513,73.62488786530504,193.61465834476667,122.58482135659561
8,-0.5757811737373737,-8.813419090909091,-1.9188002474747476,72.98498422016269,58.071651806807154,158.06016596982408,0.4617544450389642,0.3674021942877996,5.88179479093275,110.31700230837872,47.4,49.0,40.2,2.4249678327928934,4.574014264409591,5.147199192222015,4.048727096474833,2.269446460112445,2.8879375683390993,2.4504821646815165,10.6578,-1.27611,19.587,-4.55198,-19.6109,-19.6109,70.6607609685843,59.95770933912958,170.7104777813776,100.44298269636381
9,-1.1418769676767677,-8.891675555555556,-2.263282687878788,66.84867230804241,48.454069223278054,134.66091977117406,0.4964222167918999,0.3598228001532653,5.990826671413224,94.15627452010573,41.625,55.333333333333336,64.66666666666667,2.3431122127252273,4.479556648169328,4.87411232708395,3.8989270626595016,2.1941319583074446,2.8743600712226063,2.5808853688078006,10.6578,-1.27611,16.59,-7.8877,-19.6109,-19.6109,62.11580708492189,48.891087188964605,124.63265919593199,78.54651782327284
