,macx,macy,macz,mfacx,mfacy,mfacz,mfaxz,mfayz,cou,fcou,peakx,peaky,peakz,stdx,stdy,stdz,stdav,dix,diy,diz,maxi,may,maz,mix,miy,miz,specx,specy,specz,spec
69,-0.006577787878787851,-7.607497676767677,-5.466615454545455,34.30107573878203,50.15609864537223,48.01022454460816,0.7144535578439458,1.044696189637069,5.633336170264543,47.81550258357464,60.0,43.2,58.333333333333336,2.6867788525639797,1.3374615586801468,1.5893602601664956,1.8712002238035408,3.1711841850788423,2.144540679384336,2.9782081090713355,6.27221,-4.921880000000001,-2.1889,-6.23989,-11.1923,-9.68335,-1384.4316514325824,50.73898691535262,46.74400789390727,-428.98288554110746
70,-0.5463972909090908,-7.8895856565656555,-5.550443131313132,35.67324080035703,51.23612524490881,55.03999808968038,0.6481330312227157,0.9308889357413556,5.695044836388028,51.25204980197943,48.8,53.5,49.142857142857146,2.2177468986361006,1.4952175555465057,1.2668038925138236,1.6599227822321432,3.0292819159202335,2.181163825167471,3.0072636697086192,4.5837,-4.46698,-2.58394,-4.28742,-11.1923,-9.25718,20.92475310321421,51.84961037715752,55.36221554656175,42.71219300897783
71,-0.04120248383838376,-7.470436262626262,-5.573242424242424,43.22822472026557,51.67235160034937,66.22782584261114,0.6527199733688439,0.7802211675066534,5.553909529183106,58.30323932764776,47.625,45.0,41.75,2.488850941943897,1.552902640373166,1.4706882045512721,1.8374805956227782,3.160526917514302,2.1382981747386465,3.0155855882545564,4.5837,-4.46698,-2.45525,-4.9619800000000005,-10.9966,-9.059660000000001,102.54657969249251,51.71210314507558,67.67564493615713,73.9781092579084
72,-1.0077047383838382,-7.487507979797979,-5.392987979797979,46.814581476175434,56.023197124960895,73.00364724330748,0.6412635976960329,0.7674027153499067,5.51908790350139,63.93092354699398,48.875,57.4,62.833333333333336,2.376691829227993,1.7813597439783537,1.5862801231545172,1.914777232120288,2.947337683955522,2.13868320259125,2.954519476379031,4.282030000000001,-3.4578300000000004,-2.45525,-5.30136,-12.5612,-9.0028,50.470130560380426,56.001192622017584,73.21994088073465,59.897088021044226
73,-0.7802982898989897,-7.625526060606062,-5.508012222222222,49.565818172119315,63.936552492242825,73.90397850085218,0.6706786180874927,0.8651300483302882,5.621065228530107,67.65667324702756,44.0,50.285714285714285,57.888888888888886,2.575891796881637,2.068553890922385,1.8846493801838538,2.176365022662625,2.9831463890331587,2.145918413644438,2.992254929051138,7.20954,-3.4578300000000004,-1.92494,-6.00945,-12.5612,-10.1532,45.98537824988682,64.21752351582019,73.30615586571629,61.1696858771411
74,-0.48443285858585855,-7.726875555555556,-5.477020404040406,53.8097276546841,68.67683615656203,77.53630419068861,0.693993971164106,0.8857378085452967,5.655657927308347,72.79346010630748,55.625,60.666666666666664,49.833333333333336,2.5195318651376097,1.8737881107640886,2.1472310315399032,2.1801836691472007,3.0430778359278134,2.155967901660389,2.9816950226539762,7.20954,-3.96719,-1.92494,-6.00945,-12.9454,-11.9632,56.29778164075243,69.47873343246837,77.90752269042568,67.89467925454882
75,-0.14892406464646468,-7.616083030303031,-5.50249282828283,56.32251736825299,73.93727660122013,84.69150347797581,0.6650314973201504,0.8730188220173428,5.623572580346075,77.6296224794092,56.333333333333336,46.6,50.75,2.4961068111081146,1.6731158839132867,2.2033162300844644,2.1241796417019554,3.128784309406578,2.145185808074779,2.990361587793756,6.7319,-3.90195,-2.35649,-4.61602,-12.9454,-11.9632,107.74650474096114,74.25699228775197,83.65232975848218,88.55194226239844
76,0.7921663828282827,-7.101909696969698,-5.655655353535355,62.50506171247127,80.21129037060156,93.55068020715156,0.6681411783865685,0.8574100176822631,5.43150841071298,84.47397603653843,54.9,57.0,52.857142857142854,2.386042073187537,1.616965032368959,1.857667967190554,1.9535583575823499,3.4689763530002637,2.1580889540086425,3.0471149726980107,6.7319,-3.88818,-2.3966,-4.49451,-10.6111,-10.3142,36.960850394150214,78.53331157749594,93.39471125257083,69.62962440807233
77,1.0804985656565655,-6.914157474747475,-5.717341717171718,69.75409029370799,91.45529446100058,89.6563513602758,0.7780161609901745,1.0200648707362168,5.3264153209809,89.88096884454059,50.0,48.333333333333336,52.42857142857143,2.0457669430544194,1.790727194982865,1.4902378401538274,1.775577326063704,3.601491899708231,2.187769113760069,3.072104885102808,5.38755,-3.47698,-2.41994,-4.49451,-12.5402,-9.36133,66.16650477984757,89.50681065053601,89.78826452428638,81.82052665155665
78,-0.2318200252525253,-7.240283434343434,-5.372220101010101,77.34354228286844,100.82924830188864,95.45379609068497,0.8102720420818984,1.056314703357599,5.439831170543495,97.34887077681682,41.5,59.4,32.6,2.8832833466418517,2.087775733155226,1.794145585284243,2.2550682216937736,3.1059685235038517,2.1443883847690293,2.9480866507016668,5.50786,-3.47698,-1.9758099999999998,-7.011419999999999,-12.5983,-12.960999999999999,127.73375745377442,99.92985299704833,94.40451075055108,107.35604040045796
79,-2.5650481222222226,-8.154553838383837,-4.3799624545454545,79.15675241412751,117.0174322987933,115.46702387815023,0.6855355733223008,1.0134272831200637,5.783530472463313,111.33801690011771,45.8,47.333333333333336,54.4,2.5223471136249915,2.8674881089904156,1.870537140629069,2.420124121081492,2.9787699216916548,2.2446145715354344,2.790911147713999,5.13556,-2.70485,-0.23523000000000002,-7.766789999999999,-16.9893,-11.561,80.90065026573428,113.8377026509925,116.09011899093537,103.60949063588738
80,-2.935448325252525,-8.170074141414142,-4.324919737373738,85.31029054771065,124.23433400457043,123.80324710749468,0.6890795883054526,1.0034820322337865,6.12037348371542,119.41653851727204,49.6,50.42857142857143,40.833333333333336,2.422715904685697,3.7836880544086573,3.0514085628325733,3.085937507308976,3.0670609693580446,2.249079722749129,2.7908665404884703,1.78847,-1.20189,14.3622,-7.766789999999999,-16.9893,-10.1454,79.47291732684873,119.3030236747216,117.54177100872474,105.43923733676502
81,-2.36839141010101,-7.796464545454545,-4.880150937373737,105.65552425402277,139.35627672331657,122.08758508014171,0.865407602129795,1.141445107885779,5.914056597836574,130.75081867237495,46.5,46.0,51.0,2.0293330981750106,3.056163882120248,3.011369057525728,2.698955345940329,2.944596522720274,2.1654204121199196,2.8330968377755585,2.99096,-1.20189,14.3622,-7.41843,-15.9765,-10.1454,95.75018607894381,139.0114046763128,116.232409025502,116.99799992691953
