,macx,macy,macz,mfacx,mfacy,mfacz,mfaxz,mfayz,cou,fcou,peakx,peaky,peakz,stdx,stdy,stdz,stdav,dix,diy,diz,maxi,may,maz,mix,miy,miz,specx,specy,specz,spec
0,2.360065909090909,4.962484353535353,4.117645879797981,487.5547075613945,1092.8680095675982,692.7948244950626,0.7037505049445836,1.5774771561899663,5.6915576392180345,867.7747011682253,42.0,36.6,36.0,5.447952715773237,3.725256862838657,3.697730386221583,4.290313321611159,3.664855906112279,4.97377315783186,4.879132340983424,9.5798,15.2768,14.8626,-13.6021,-2.1649599999999998,-4.13658,307.1306925400401,807.492024202862,819.7526778404124,644.7917981944382
1,-0.6829281535353535,8.529720585858586,1.271140017171717,402.00493719433746,623.7926571288234,589.9056454939027,0.6814732835074937,1.0574447996790208,5.538362647947966,575.5674290612136,46.833333333333336,45.833333333333336,49.333333333333336,3.2437991711795897,2.8775609874674255,3.278963072624767,3.1334410770905943,1.952706534117525,3.541790177671643,3.507889560876816,9.5798,15.4671,14.8626,-13.6021,-0.6404489999999999,-7.5016300000000005,472.882865569463,628.3449535563647,693.9767594555472,598.4015261937916
2,-0.9149056484848486,9.011711595959596,1.3903303696969693,381.2184771112475,670.5074154103646,628.2770755351389,0.6067680836302077,1.0672161081784748,5.819725339705472,597.6150147408298,65.0,47.5,63.857142857142854,2.1326357203294757,3.4751004334841893,4.107642635136147,3.238459596316604,1.9595961718366557,3.5038665881924853,3.5416164646357613,5.4109,17.3891,13.5183,-6.80253,-0.6404489999999999,-7.5016300000000005,464.4172257798384,664.5175624664715,654.0168101912881,594.3171994791993
3,-1.31756108989899,8.847144545454546,1.714048842929293,353.12318405525195,543.6869326595332,671.7877139039228,0.5256469815489282,0.8093135992321672,5.76715735953805,559.9507845061491,49.714285714285715,50.666666666666664,48.0,2.209454632501637,3.394543333235961,4.054468948866231,3.2194889715346093,2.023098756059918,3.5095444304595174,3.649501069379359,6.15011,17.3891,13.5183,-6.80253,1.1929100000000001,-6.26443,406.46785787235825,544.3908215859016,632.9916308694045,527.9501034425548
4,-1.194706726262626,8.900946565656566,2.14122670959596,342.1928986037661,427.5268403105089,653.8013610231716,0.52338970060914,0.6539093764525779,5.941831776651694,515.576069220234,53.666666666666664,56.4,52.714285714285715,2.556275006051895,3.751115067513336,4.611247359056152,3.6395458108737935,1.9966407796466912,3.5066982602039762,3.8211322059998247,6.15011,17.1622,18.6454,-10.3477,1.1929100000000001,-6.26443,371.7935300769949,416.29392699118927,619.6487646791775,469.24540724912055
5,-1.5286671505050504,9.218169696969696,1.6510200929292933,342.8864064243407,364.7025665285408,560.2744982971219,0.6119971682925017,0.6509355104274862,6.147414519709339,453.76720608627943,45.142857142857146,45.4,44.25,2.8267231229621443,4.08306445189099,4.872900008951892,3.927562527935008,2.0806375565424196,3.5088369690242924,3.626873741784151,4.81594,17.6596,18.6454,-12.1697,1.3545200000000002,-5.90231,348.68650830435877,341.7210187795078,502.97434024386854,397.7939557759117
6,-1.2567983232323232,9.857971111111112,0.24815147373737362,303.45787961786647,384.0489264951526,483.4288870620246,0.627719790313094,0.7944269297376071,6.1728816993532805,416.37409042108334,43.6,41.666666666666664,40.857142857142854,2.526142164094265,3.469291378792129,3.6939598228844774,3.229797788590291,2.0092976686255963,3.5891492228517925,3.377890317342674,3.51409,17.6596,13.3884,-12.1697,1.58317,-7.36875,306.4761830151629,375.2794090750939,385.4859604406444,355.7471841769671
7,-0.7811022635353535,9.438401212121212,0.43391383838383835,279.51646719419676,440.903960507136,428.2233379821913,0.6527352491139125,1.0296121705666403,5.8434413614646,410.27459048468285,53.0,46.2,59.0,2.0101406070324632,3.6031441010284766,3.7169002769043837,3.110061661655108,1.9528288299494863,3.5261822302432604,3.3798463963382983,4.27904,19.587,19.587,-6.38234,1.8525099999999999,-7.36875,253.6149667085228,435.74892946171826,730.8500966512752,473.40466427383876
8,-1.0489083302020201,8.82804909090909,0.4196630933333333,264.3301590084948,506.34681667051757,413.00223608590215,0.6400211328480933,1.2260147099184235,5.556830676293431,430.8123660694476,55.0,51.333333333333336,48.666666666666664,2.1175067183784324,3.48929219427674,3.691321444940701,3.099373452531958,1.9734932038419344,3.5107471277389295,3.3793532200041834,4.27904,19.587,19.587,-7.08863,1.8525099999999999,-5.40132,229.22678262307818,496.13345904101095,745.8728739798313,490.4110385479735
9,-1.1268103722222222,9.310722262626264,0.40440144898989905,240.3607363259471,538.4507715288739,431.6543554747977,0.5568361196345687,1.2474118810560957,5.9063268531711275,447.87585455416394,59.142857142857146,43.857142857142854,51.0,2.0845300907351247,3.6354091010215894,4.087263880070631,3.269067690609115,1.9847647022676467,3.5145725718157026,3.378871171667437,3.5931,19.5816,15.1074,-7.08863,0.49799399999999994,-5.40132,200.55487802915633,542.2988641257244,628.1347378742009,456.99616000969394
10,-1.445184853030303,8.830782161616161,1.6295257708080806,234.08421844916762,558.6277291647732,448.421293051957,0.5220185171314894,1.245765394775861,5.860593513661537,458.42380435474837,54.0,59.0,50.0,1.9908753389708957,4.6795834214278464,5.071558818616563,3.9140058596717684,2.0562559250511563,3.5105700109479225,3.6193299987116636,3.5931,19.587,18.3312,-7.0030399999999995,0.49799399999999994,-5.5749,228.9095073060279,592.8697510163882,571.9326968171803,464.57065171319874
11,-1.440462942424242,9.507574343434344,1.16236812020202,238.2549273326678,531.8644282051991,446.750700256798,0.5333062202156948,1.1905172793226215,6.101698064439995,445.83867348324037,50.6,49.75,50.142857142857146,2.337888022048982,4.061717174766885,4.4672429113392536,3.622282702718374,2.0549379311690883,3.5339360777011644,3.4802662580135038,7.00065,19.587,18.3312,-7.19936,2.25953,-5.5749,251.2918668306771,541.9365062620652,573.0947125273775,455.44102854003995
12,-1.1785217040404041,9.468034141414142,0.9122589323232324,232.81166772621398,488.30675500827994,456.5419915402447,0.5099457925891389,1.069576871474341,6.012751352772556,428.93180406748405,47.714285714285715,51.375,35.375,2.2905783838924894,3.9589288353099383,4.362586756376634,3.5373646585263536,1.9936170076096629,3.5293568155077772,3.428589282673951,7.00065,19.587,17.0252,-7.791930000000001,1.61848,-9.26017,217.1329736536793,479.3253635835602,645.425099411148,447.29447888279583
13,-1.3949548717171716,8.735300808080808,1.8481498787878787,246.3297332823389,452.77948553018734,517.1844710986851,0.4762898869702068,0.8754699934596286,5.927399619279865,449.7406391924441,44.833333333333336,54.44444444444444,44.6,2.551625374740138,4.663259856838493,5.277796062782249,4.164227098120294,2.042576947234348,3.517904741205493,3.700267577930081,4.64774,19.587,17.0252,-7.791930000000001,1.42515,-9.26017,250.87238702327485,467.95326741713126,617.1104746127088,445.312043017705
14,-1.1232189292929293,9.467818686868688,1.2411640595959597,239.0631104838773,372.1686283976445,447.209251049965,0.5345665589935832,0.8322024366085028,6.157618858742336,393.00906659388556,54.0,43.57142857142857,48.8,2.463340611130014,4.045287036853459,4.620965044218584,3.7098642307340186,1.9841881102482057,3.529333133665142,3.4999984102748662,4.64774,19.587,14.1007,-7.788939999999999,1.42515,-5.749680000000001,257.2205627812955,393.2222175856907,557.6693421402767,402.7040408357543
15,-1.1644225505050503,9.810781525252525,1.3901548979797977,224.76665669820497,320.22365390267936,383.91000401511224,0.5854670478692637,0.83411125147464,6.428585507335105,340.76682428119284,47.5,66.57142857142857,40.5,2.5801920992389458,4.595019252823221,4.962114499209938,4.045775283757369,1.9910892451991136,3.5805523118029847,3.5415638891938745,4.05039,19.587,18.0744,-11.9872,-1.07679,-11.7477,237.5913725656794,329.3808269501311,407.71140155448234,324.8945336900976
16,-1.0940595944444444,10.335762737373736,0.8699249121212123,228.10819787620014,318.3284270308138,407.2598534110444,0.5601047978720657,0.7816346845008739,6.59569019713397,346.6023176409271,46.166666666666664,44.333333333333336,51.0,2.7356251026392164,4.356143961040578,4.531655724921483,3.874474929533759,1.9797322121375485,3.694132419380465,3.421568630515646,7.00903,19.587,18.0744,-11.9872,-1.07679,-11.7477,286.6140238044905,322.3602047617102,408.3680411549279,339.11408990704285
17,-1.1737451308080808,9.699577676767676,0.8345855565656565,219.4641404956274,295.1657265734702,381.0309252409622,0.5759746150705203,0.7746503158157274,6.072938956094173,322.7012729378405,52.42857142857143,50.0,46.666666666666664,2.239387310313605,4.136828768470372,4.033500740467489,3.4699056064171554,1.9927498610170558,3.5615215267949365,3.416093436877995,7.00903,19.587,16.3985,-9.90122,1.20907,-6.797739999999999,253.41771274216498,288.7088888769076,364.31206611321596,302.14622257742957
18,-1.6994057131313134,8.381854343434343,1.6963337373737373,194.80458598902433,263.08267545083766,338.3253041440926,0.5757907658779703,0.7776027161680784,5.712340622758639,286.7151362275674,56.285714285714285,50.714285714285715,48.666666666666664,2.330258375490279,5.1038596866028385,5.048950660055499,4.161022907382872,2.1371878273786282,3.5649627871481537,3.6430679606093026,4.72196,19.587,16.3985,-9.90122,1.20907,-7.73327,194.36349066852708,259.72041736081576,368.2945934381754,274.1261671558394
19,-1.344211405050505,9.150561717171717,0.909596183838384,175.41200866711065,234.66394078090022,324.92630555632894,0.5398516699556706,0.7222066566113069,5.884336313466756,264.39648159087693,52.0,46.0,49.333333333333336,2.145941817099141,4.109950060562446,4.138945805770143,3.464945894477243,2.0295702267213467,3.5058982133665877,3.428130523545098,4.72196,19.587,13.532,-6.08486,1.4006100000000001,-7.73327,180.26038072454196,238.15333656043433,491.3184684101367,303.244061898371
20,-0.8597602070707072,8.858474646464646,1.2280269848484848,163.7290470776905,198.35066127032118,301.8672401604824,0.5423875972452221,0.6570791224807022,5.709968042998457,238.71827072177234,46.666666666666664,45.6,43.75,1.977289332575589,3.395597539639033,4.186503250640392,3.1864633742850046,1.9559554716232976,3.508885755635248,3.4966029425906733,2.5588,19.584,16.9438,-7.42921,1.6430200000000001,-8.45632,167.91325778876353,207.0567012321377,329.4296653358776,234.79987478559292
21,-0.840026675757576,9.002409191919192,1.1453427414141413,150.7789918327544,178.16869374583933,269.70549445839396,0.5590505011236034,0.6606046128338127,5.952287825505902,216.77578042175656,57.625,50.42857142857143,44.0,2.18865806267443,3.4276671666302883,4.860976551903617,3.4924339270694453,1.954920117915519,3.503945649245911,3.476188227421951,3.7846300000000004,19.584,17.1018,-7.42921,1.6430200000000001,-8.98604,161.6694830029777,181.35607894429816,282.2187902598329,208.41478406903624
22,-1.4051727929292928,9.982201616161616,1.0067443464646466,150.49056046419884,165.1235172017488,257.1608793612536,0.5852000539039736,0.6421020087187801,6.544073349101961,209.53265609762465,39.5,51.0,56.0,2.824977003128236,3.834023341073497,5.088673046046324,3.9158911300826857,2.045299627731629,3.613334568472243,3.4460506321928084,5.25467,19.587,19.3829,-10.8092,1.2300200000000001,-8.98604,158.92314567308537,165.49505202838134,239.9145451016899,188.11091426771887
23,-1.3306617939393937,9.663840303030304,1.1097674595959595,140.53861111063776,142.09513026897406,244.66842640668156,0.5744043609331025,0.5807661101019516,6.235925332869027,195.59668729591377,46.8,50.0,41.0,2.697731829188004,3.895945821060827,4.578327041457034,3.7240015639019552,2.0262443702359265,3.555820203683961,3.4679153562376324,5.25467,19.587,19.3829,-10.8092,1.2300200000000001,-5.77302,144.32588884331952,141.5869058557816,221.5446506760243,169.15248179170848
24,-1.1905170142424244,9.810497474747475,0.7851766282828283,121.28115158389494,136.93167198339916,244.0776833440714,0.4968957010827055,0.5610167636275428,6.1013316207348085,187.70554661698404,54.875,41.285714285714285,46.75,2.3615365701714106,3.4118545140769054,3.551599967363492,3.108330350537269,1.9958482123720263,3.580501837703918,3.4090611319827113,2.94846,19.587,16.1836,-11.5233,3.10708,-5.58029,96.41440969620486,135.37641074502963,313.66249118595084,181.8177705423951
25,-1.3653482667676766,9.46608918181818,1.2692402393939393,115.15615814423053,135.76597661203624,226.51712476246908,0.5083772728661723,0.5993629698169773,6.150174763137872,174.8274775040272,43.57142857142857,47.857142857142854,55.75,2.3410407157869493,3.928438865400381,4.518716902327865,3.596065494505065,2.034878763763111,3.529143242153651,3.50738370288865,3.33452,19.587,16.1836,-11.5233,0.851139,-7.024589999999999,94.36879796070023,135.37908148341734,250.37497724385614,160.04095222932457
26,-1.3362670707070705,9.63863413131313,1.372313588888889,113.3745087095296,129.55992774951656,195.6156781144061,0.5795778221990078,0.6623187312917896,6.329587509181437,157.95609784487857,51.75,60.9,41.714285714285715,2.5939047179647723,4.176809137035127,4.954028220935298,3.9082473586450655,2.027610721858299,3.5519175594199113,3.5362660991351382,4.94822,19.587,18.7933,-12.8856,0.851139,-7.024589999999999,117.85031681617139,130.59764935748348,141.76555104022665,130.07117240462716
