,macx,macy,macz,mfacx,mfacy,mfacz,mfaxz,mfayz,cou,fcou,peakx,peaky,peakz,stdx,stdy,stdz,stdav,dix,diy,diz,maxi,may,maz,mix,miy,miz,specx,specy,specz,spec
0,5.24202114141414,-6.239422222222221,0.3839484747474747,614.6825564272373,1318.2281459898759,665.4439074109783,0.9237180618555264,1.980975603366277,5.760342096876056,1016.5442955776598,46.125,52.75,43.166666666666664,4.144074854747038,3.4915512696914464,3.177843128511528,3.6044897509833373,4.600488317219322,4.1212244694477835,3.3221240773457237,13.5482,-1.11151,9.03332,-4.4179,-17.7626,-10.4184,609.2642556923304,597.5476191041299,4466.588388056649,1891.1334209510362
1,1.745197517171717,-9.316431414141414,-0.9486482222222222,535.0277477072376,514.1723113436276,541.3038595355973,0.9884055660830791,0.9498774159577454,5.899687574551865,553.130850816602,52.285714285714285,46.6,47.142857142857146,2.44207492640997,2.542760343917216,3.6350195530137794,2.873284941113655,2.9381862762343527,3.0817213980790488,3.5926013765775244,9.3727,-3.0089099999999998,6.238090000000001,-4.4179,-19.6109,-19.6109,563.3886958468814,503.9065695594988,509.93498114496987,525.7434155171167
2,2.4991175171717166,-9.863016262626264,-0.9225537404040404,582.3705992151046,624.192780147756,690.6191801876357,0.8432586524122877,0.9038161667884287,6.469255054739729,650.4992516704591,36.166666666666664,41.25,50.4,3.0170622952274497,3.070576268732336,4.6128566406828,3.566831734880862,3.1170998882900047,3.1204874493064665,3.584334240598745,10.2017,-2.00455,6.238090000000001,-3.03405,-19.6109,-19.6109,582.0653745753586,599.6643095410016,846.0468663159011,675.9255168107537
3,2.765817131313132,-9.841565353535353,-0.7376810999999996,619.1934387497206,625.206043986061,576.2526390500534,1.0745173154789445,1.084951289796619,6.490587502754811,627.8874102915939,56.166666666666664,56.0,45.5,3.409098162494477,3.365910850890146,4.737233807565499,3.8374142736500403,3.212791136800349,3.1171336303172943,3.5290017406099765,15.2864,-2.00455,5.56113,-3.24235,-19.6109,-19.6109,641.6904319639378,617.5159278905963,778.649183102322,679.2851809856187
4,2.732141252525253,-10.230104141414142,-0.51128401010101,808.4244694166787,585.2784580534078,567.6612653236347,1.4241318173361366,1.031034692352541,6.637032540561328,690.8248267716133,55.6,48.8,61.0,3.1317841312828016,3.2118617316428706,4.508476645285395,3.617374169403689,3.1998170704092788,3.201060022514508,3.4686400167199336,15.2864,-2.9879599999999997,7.9679,-3.24235,-19.0788,-19.6109,879.1398118040719,566.7259326292793,637.7375957355086,694.5344467229534
5,2.1156216464646462,-10.111468484848483,-0.34679039585858606,840.7754193257957,420.83753761717736,600.1064459010047,1.4010438065924267,0.701271483570433,6.639895749514341,665.7167415621573,61.375,42.5,53.125,3.4784530044346162,3.4661097602277673,4.73909137912174,3.894551381261375,3.0088275666972755,3.170672495349832,3.430082905310192,16.2931,-2.99275,7.9679,-5.46716,-19.6109,-19.6109,842.6663414129246,401.13168399622487,738.111871360105,660.6366322564181
6,1.9071870575757575,-9.594960303030303,-0.8009802736363636,797.0978336680776,379.7776626112155,660.485943349182,1.2068354242728712,0.5749973431462367,6.506172185258115,651.2901220036139,47.714285714285715,51.5,31.8,4.165241695279946,3.6875062477852785,5.051635025070679,4.301460989378634,2.9643830733937477,3.0894931475752108,3.5473791897560654,16.2931,-2.99275,7.3406199999999995,-5.46716,-19.6109,-19.6109,798.9547503766998,372.08222781370745,874.2843080195535,681.7737620699869
7,2.8522569363636365,-10.000627272727273,-1.352184484848485,747.538846681187,383.4608983116991,676.1682407279461,1.1055515501236868,0.5671087093633302,6.788569235163866,642.4694444434865,51.166666666666664,48.0,57.75,4.491022375458568,3.7298720252885267,4.975346956462351,4.3987471190698155,3.2471389323225788,3.1458118936598565,3.7353978358851427,18.0966,-3.36804,7.3041100000000005,-4.30358,-19.6109,-19.6109,774.0330301603682,387.7946446870915,636.9415409779921,599.5897386084839
8,2.2086456232323233,-9.789283333333332,-0.25008457424242425,568.0041108314374,346.9270250547261,614.2312310164184,0.9247398734374265,0.5648150200383619,6.461225278049446,552.3902560522325,52.8,39.0,43.833333333333336,4.20069693592855,4.00681985394599,4.44962260551036,4.2190464651283,3.0320354234778226,3.1095881216245984,3.4100720245419938,18.0966,-2.78565,7.3041100000000005,-4.30358,-19.6109,-19.6109,602.6402654386889,346.55608339819486,-315.8934843711464,211.10095482191244
9,1.3495923505050504,-10.120457676767677,-0.27582214898989904,453.2274460841576,378.4651376141322,609.4607518836309,0.7436532125873395,0.6209836095998442,6.7008007766878634,517.9370287280973,60.5,46.8,52.42857142857143,3.6450821942442557,4.436304882449823,5.376831260902596,4.486072779198891,2.9114816991929064,3.172832305257806,3.415220929166212,14.8943,-2.78565,6.963539999999999,-3.7918199999999995,-19.6109,-19.6109,443.4137953525642,386.0332089349205,343.25895738170414,390.9019872230629
10,1.449477986868687,-10.024316464646464,-0.9223532010101011,410.1392720791377,446.7251322258285,624.3310853948618,0.6569259190734396,0.7155260128418796,6.753080610309399,523.6772436837596,45.5,54.142857142857146,41.333333333333336,3.9680642564165556,4.225105544269253,5.644403945446678,4.612524582044162,2.913156603392957,3.15083333927587,3.584271210488751,15.0751,-3.799,8.30309,-3.9121300000000003,-19.6109,-19.6109,404.5133326603984,470.87275930921464,554.4474748094841,476.6111889263657
11,2.090023287878788,-9.72657494949495,-0.6433507969696969,385.4114207647859,471.1566357607132,630.6196073532284,0.6111630787732639,0.747132867844378,6.317444191322469,528.6135408942132,57.285714285714285,43.833333333333336,53.0,3.250700166012207,3.0931098041877485,3.9170325315350336,3.420280833911663,3.002812807822472,3.101819404373968,3.5029062660871046,15.0751,-5.42287,8.30309,-3.9121300000000003,-19.6109,-13.8086,409.7720493592265,478.1331976556335,533.4378091696127,473.78101872815756
12,2.167114839393939,-9.415074646464646,-0.5369178181818182,377.7704985455749,496.2481146410819,581.6510600183398,0.6494796012813312,0.8531715125309579,6.030697855233928,517.390984776635,49.0,41.2,49.625,2.809460053262261,2.775000537326115,3.373331792763624,2.985930794450667,3.0214217760907904,3.081600654647133,3.475071744202087,11.7932,-5.28939,7.43819,-3.45364,-18.418,-11.7567,390.5173610498049,487.8378894516593,612.1946679146638,496.849972805376
